R2ID,ID,Dist
1187,4996,3
1188,4997,3
1189,4998,3
1190,4999,3
1191,5192,4
1192,5193,4
1193,5194,4
1194,5195,4
1195,5388,4
1196,5389,4
1197,5390,3
1198,5583,3
1199,5584,3
1200,5585,4
1201,5586,4
1202,5779,4
1203,5780,4
1204,5781,4
1205,5974,4
1206,5975,4
1207,5976,4
1208,5977,4
1209,5978,4
1210,5979,4
1211,5980,4
1212,5981,4
1213,5982,4
1214,5983,4
1215,5984,4
1216,5985,4
1217,5986,4
1218,5987,3
1219,5988,3
1220,5989,3
1221,5990,3
1222,5991,3
1223,5992,3
1224,5993,3
1225,5994,3
1226,5804,3
1227,5995,3
1228,5805,3
1229,5806,3
1230,5807,3
1231,5808,3
1232,5809,3
1233,5810,3
1234,5811,3
1235,5812,3
1236,5813,3
1237,5814,3
1238,5815,3
1239,5816,3
1240,5817,3
1241,5818,3
1242,5819,3
1243,5820,3
1244,6013,3
1245,6014,3
1246,6015,3
1247,6016,3
1248,6017,3
1249,6210,3
1250,6211,3
1251,6212,3
1252,6213,3
1253,6406,3
1254,6407,3
1255,6408,3
1256,6601,3
1257,6602,3
1258,6603,3
1259,6796,3
1260,6989,3
1261,6990,3
1262,7183,3
1263,7184,3
1264,7377,3
1265,7570,3
1266,7571,4
1267,7764,3
1268,7957,3
1269,8150,4
1270,8343,4
1271,8536,4
1272,8729,4
1273,8922,3
1274,9115,3
1275,9308,4
1276,9501,3
1277,9694,3
1278,9695,3
1279,9888,3
1280,10081,3
1281,10082,3
1282,10275,3
1283,10468,3
1284,10661,3
1285,10662,3
1286,10855,3
1287,10856,3
1288,10857,3
1289,11050,3
1290,11051,3
1291,11052,3
1292,11245,3
1293,11246,3
1294,11439,3
1295,11440,3
1296,11441,3
1297,11634,3
1298,11635,3
1299,11636,3
1300,11829,4
1301,11830,4
1302,12023,4
1303,12024,4
1304,12025,4
1305,12218,4
1306,12219,3
1307,12220,3
1308,12413,4
1309,12414,4
1310,12607,4
1311,12608,4
1312,12609,5
1313,12802,5
1314,12803,5
1315,12804,4
1316,12997,4
1317,12998,4
1318,12999,4
1319,13192,4
1320,13193,4
1321,13194,4
1322,13387,4
1323,13388,4
1324,13389,4
1325,13582,5
1326,13583,5
1327,13584,5
1328,13777,5
1329,13778,5
1330,13779,5
1331,13972,5
1332,13973,5
1333,13974,5
1334,14167,5
1335,14168,5
1336,14169,5
1337,14362,5
1338,14363,5
1339,14364,6
1340,14365,6
1341,14558,6
1342,14559,6
1343,14560,6
1344,14561,6
1345,14754,6
1346,14755,6
1347,14756,6
1348,14757,6
1349,14950,6
1350,14951,6
1351,14952,5
1352,14953,5
1353,15146,5
1354,15147,5
1355,15148,5
1356,15149,5
1357,15342,5
1358,15343,5
1359,15344,5
1360,15345,5
1361,15538,5
1362,15539,5
1363,15540,5
1364,15541,5
1365,15542,5
1366,15543,6
1367,15544,6
1368,15545,6
1369,15546,5
1370,15547,5
1371,15739,4
1372,15931,4
1373,16123,4
1374,16314,4
1375,16506,4
1376,16698,4
1377,16890,4
1378,17082,3
1379,17273,5
1380,17465,5
1381,17657,4
1382,17849,4
1383,18040,4
1384,18232,4
1385,18424,4
1386,18616,3
1387,18807,3
1388,18806,3
1389,18997,3
1390,18996,3
1391,19187,3
1392,19186,3
1393,19185,3
1394,19376,4
1395,19375,4
1396,19374,4
1397,19373,4
1398,19372,4
1399,19371,4
1400,19178,4
1401,19177,4
1402,19176,4
1403,19175,4
1404,19174,4
1405,18981,4
1406,18980,3
1407,18979,3
1408,18978,3
1409,18977,3
1410,18976,3
1411,18783,4
1412,18782,4
1413,18781,4
1414,18780,4
1415,18779,3
1416,18778,3
1417,18777,3
1418,18776,3
1419,18775,3
1420,18774,3
1421,18773,3
1422,18772,3
1423,18771,3
1424,18770,4
1425,18769,4
1426,18768,4
1427,18767,4
1428,18766,4
1429,18765,4
1430,18572,4
1431,18571,4
1432,18570,4
1433,18569,3
1434,18568,3
1435,18567,3
1436,18566,3
1437,18565,3
1438,18564,3
1439,18563,3
1440,18562,3
1441,18561,3
1442,18560,3
1443,18559,3
1444,18558,3
1445,18557,3
1446,18556,3
1447,18555,3
1448,18554,3
1449,18361,3
1450,18360,3
1451,18359,3
1452,18358,3
1453,18357,3
1454,18356,3
1455,18355,3
1456,18354,3
1457,18161,4
1458,18160,4
1459,18159,4
1460,18158,4
1461,18157,4
1462,18156,4
1463,18155,4
1464,18154,4
1465,17961,4
1466,17960,3
1467,17959,3
1468,17766,3
