R4ID,ID,Dist,Ranitas+AF8-C4M,C4M
8380,29133,44,0,0
8381,29325,44,0,0
8382,29517,44,0,0
8383,29708,44,0,0
8384,29899,45,0,0
8385,30090,45,0,0
8386,30281,45,0,0
8387,30472,45,0,0
8388,30663,45,0,0
8389,30854,45,0,0
8390,31045,46,0,0
8391,31236,46,0,0
8392,31427,47,0,0
8393,31618,48,0,0
8394,31809,48,0,0
8395,32000,49,0,0
8396,32191,50,0,0
8397,32382,50,0,0
8398,32573,51,0,0
8399,32764,53,0,0
8400,32955,53,0,0
8401,33146,54,0,0
8402,33337,55,0,0
8403,33528,55,0,0
8404,33719,56,0,0
8405,33910,58,0,0
8406,34101,58,0,0
8407,34292,59,0,0
8408,34483,61,0,0
8409,34674,61,0,0
8410,34865,62,0,0
8411,35056,63,0,0
8412,35247,63,0,0
8413,35438,64,0,0
8414,35629,66,0,0
8415,35820,66,0,0
8416,36011,66,0,0
8417,36202,68,0,0
8418,36393,68,0,0
8419,36584,68,0,0
8420,36775,70,0,0
8421,36966,70,0,0
8422,37157,71,0,0
8423,37348,73,0,0
8424,37539,73,0,0
8425,37730,74,0,0
8426,37921,76,0,0
8427,38112,76,0,0
8428,38303,76,0,0
8429,38302,76,0,0
8430,38493,78,0,0
8431,38684,78,0,0
8432,38683,78,0,0
8433,38666,77,0,0
8434,38665,77,0,0
8435,38471,77,0,0
8436,38664,77,0,0
8437,38470,78,0,0
8438,38469,78,0,0
8439,38275,77,0,0
8440,38468,78,0,0
8441,38274,77,0,0
8442,38273,77,0,0
8443,38079,76,0,0
8444,38272,78,0,0
8445,37499,73,0,0
8446,37692,75,0,0
8447,37885,78,0,0
8448,38078,76,0,0
8449,36533,72,0,0
8450,36726,74,0,0
8451,36919,74,0,0
8452,37112,74,0,0
8453,37305,76,0,0
8454,37498,76,0,0
8455,36339,73,0,0
8456,36532,75,0,0
8457,36145,76,0,0
8458,36338,73,0,0
8459,35951,74,0,0
8460,36144,76,0,0
8461,35757,75,0,0
8462,35950,76,0,0
8463,35756,75,0,0
8464,35562,78,0,0
8465,35755,78,0,0
8466,35368,78,0,0
8467,35561,78,0,0
8468,35367,78,0,0
8469,35173,80,0,0
8470,35366,78,0,0
8471,35172,80,0,0
8472,35171,80,0,0
8473,35170,81,0,0
8474,34976,81,0,0
8475,35169,81,0,0
8476,34975,83,0,0
8477,34974,83,0,0
8478,34973,83,0,0
8479,34972,85,0,0
8480,34971,85,0,0
8481,34777,85,0,0
8482,34970,85,0,0
8483,34776,85,0,0
8484,34775,85,0,0
8485,34774,86,0,0
8486,34773,86,0,0
8487,34772,86,0,0
8488,34771,86,0,0
8489,34577,86,0,0
8490,34770,86,0,0
8491,34576,86,0,0
8492,34575,86,0,0
8493,34574,86,0,0
8494,34573,87,0,0
8495,34572,87,0,0
8496,34571,87,0,0
8497,34570,88,0,0
8498,34376,88,0,0
8499,34569,88,0,0
8500,34375,88,0,0
8501,34374,88,0,0
8502,34373,88,0,0
8503,34372,88,0,0
8504,34371,88,0,0
8505,34370,88,0,0
8506,34176,84,0,0
8507,34369,87,0,0
8508,26303,61,0,0
8509,26494,62,0,0
8510,26685,62,0,0
8511,26876,64,0,0
8512,27067,65,0,0
8513,27258,65,0,0
8514,27257,66,0,0
8515,27448,66,0,0
8516,27447,66,0,0
8517,27638,66,0,0
8518,27637,66,0,0
8519,27828,66,0,0
8520,27827,66,0,0
8521,27826,66,0,0
8522,27825,66,0,0
8523,28016,67,0,0
8524,28015,67,0,0
8525,28014,67,0,0
8526,28013,68,0,0
8527,28012,68,0,0
8528,28011,68,0,0
8529,27817,68,0,0
8530,28010,68,0,0
8531,27816,68,0,0
8532,27815,69,0,0
8533,27814,69,0,0
8534,27620,68,0,0
8535,27813,69,0,0
8536,27619,68,0,0
8537,27618,68,0,0
8538,27617,68,0,0
8539,27616,68,0,0
8540,27422,68,0,0
8541,27615,68,0,0
8542,27421,68,0,0
8543,27420,68,0,0
8544,27419,68,0,0
8545,27418,68,0,0
8546,27417,68,0,0
8547,27416,68,0,0
8548,27415,68,0,0
8549,27414,68,0,0
8550,27413,69,0,0
8551,27412,69,0,0
8552,27411,69,0,0
8553,27410,68,0,0
8554,27409,68,0,0
8555,27601,45,0,0
8556,27793,45,0,0
8557,27984,45,0,0
8558,28176,44,0,0
8559,28368,44,0,0
8560,28559,45,0,0
8561,28751,45,0,0
8562,28943,45,0,0
8563,29134,45,0,0
8564,29326,45,0,0
8565,29518,45,0,0
8566,29709,45,0,0
8567,29900,46,0,0
8568,30091,46,0,0
8569,30282,46,0,0
8570,30473,46,0,0
8571,30664,46,0,0
8572,30855,46,0,0
8573,31046,47,0,0
8574,31237,47,0,0
8575,31428,47,0,0
8576,31619,49,0,0
8577,31810,49,0,0
8578,32001,49,0,0
8579,32192,51,0,0
8580,32383,51,0,0
8581,32574,51,0,0
8582,32765,54,0,0
8583,32956,54,0,0
8584,33147,54,0,0
8585,33338,56,0,0
8586,33529,56,0,0
8587,33720,56,0,0
8588,33911,59,0,0
8589,34102,59,0,0
8590,34293,59,0,0
8591,34484,62,0,0
8592,34675,62,0,0
8593,34866,62,0,0
8594,35057,64,0,0
8595,35248,64,0,0
8596,35439,64,0,0
8597,35630,67,0,0
8598,35821,67,0,0
8599,36012,67,0,0
8600,36203,69,0,0
8601,36394,69,0,0
8602,36585,69,0,0
8603,36776,71,0,0
8604,36967,71,0,0
8605,37158,71,0,0
8606,37349,74,0,0
8607,37540,74,0,0
8608,37731,74,0,0
8609,37922,77,0,0
8610,38113,77,0,0
8611,38304,77,0,0
8612,38495,79,0,0
8613,38494,79,0,0
8614,38685,79,0,0
8615,38663,78,0,0
8616,38662,79,0,0
8617,38661,79,0,0
8618,38467,81,0,0
8619,38660,79,0,0
8620,38466,81,0,0
8621,38465,81,0,0
8622,38271,77,0,0
8623,38464,81,0,0
8624,37691,74,0,0
8625,37884,79,0,0
8626,38077,79,0,0
8627,38270,77,0,0
8628,36725,75,0,0
8629,36918,75,0,0
8630,37111,75,0,0
8631,37304,77,0,0
8632,37497,77,0,0
8633,37690,77,0,0
8634,36531,74,0,0
8635,36724,77,0,0
8636,36337,77,0,0
8637,36530,74,0,0
8638,36143,77,0,0
8639,36336,77,0,0
8640,35949,76,0,0
8641,36142,79,0,0
8642,35948,76,0,0
8643,35754,79,0,0
8644,35947,79,0,0
8645,35560,81,0,0
8646,35753,79,0,0
8647,35559,81,0,0
8648,35365,81,0,0
8649,35558,81,0,0
8650,35364,81,0,0
8651,35363,81,0,0
8652,35362,82,0,0
8653,35168,82,0,0
8654,35361,82,0,0
8655,35167,84,0,0
8656,35166,84,0,0
8657,35165,84,0,0
8658,35164,86,0,0
8659,35163,86,0,0
8660,34969,88,0,0
8661,35162,86,0,0
8662,34968,88,0,0
8663,34967,88,0,0
8664,34966,89,0,0
8665,34965,89,0,0
8666,34964,89,0,0
8667,34963,90,0,0
8668,34769,87,0,0
8669,34962,90,0,0
8670,34768,87,0,0
8671,34767,87,0,0
8672,34766,87,0,0
8673,34765,88,0,0
8674,34764,88,0,0
8675,34763,88,0,0
8676,34762,89,0,0
8677,34568,89,0,0
8678,34761,89,0,0
8679,34567,89,0,0
8680,34566,89,0,0
8681,34565,89,0,0
8682,34564,89,0,0
8683,34563,89,0,0
8684,34562,89,0,0
8685,34368,88,0,0
8686,34561,88,0,0
8687,26495,63,0,0
8688,26686,63,0,0
8689,26877,63,0,0
8690,27068,66,0,0
8691,27259,66,0,0
8692,27450,66,0,0
8693,27449,67,0,0
8694,27640,67,0,0
8695,27639,67,0,0
8696,27830,67,0,0
8697,27829,67,0,0
8698,28020,67,0,0
8699,28019,67,0,0
8700,28018,67,0,0
8701,28017,67,0,0
8702,28208,69,0,0
8703,28207,69,0,0
8704,28206,69,0,0
8705,28205,70,0,0
8706,28204,70,0,0
8707,28203,70,0,0
8708,28009,69,0,0
8709,28202,70,0,0
8710,28008,69,0,0
8711,28007,70,0,0
8712,28006,70,0,0
8713,27812,69,0,0
8714,28005,70,0,0
8715,27811,69,0,0
8716,27810,69,0,0
8717,27809,69,0,0
8718,27808,69,0,0
8719,27614,70,0,0
8720,27807,69,0,0
8721,27613,70,0,0
8722,27612,70,0,0
8723,27611,70,0,0
8724,27610,70,0,0
8725,27609,70,0,0
8726,27608,70,0,0
8727,27607,70,0,0
8728,27606,70,0,0
8729,27605,70,0,0
8730,27604,70,0,0
8731,27603,70,0,0
8732,27602,70,0,0
8733,27794,46,0,0
8734,27985,46,0,0
8735,28177,45,0,0
8736,28369,45,0,0
8737,28560,45,0,0
8738,28752,45,0,0
8739,28944,45,0,0
8740,29135,46,0,0
8741,29327,46,0,0
8742,29519,46,0,0
8743,29710,46,0,0
8744,29901,46,0,0
8745,30092,47,0,0
8746,30283,47,0,0
8747,30474,47,0,0
8748,30665,47,0,0
8749,30856,47,0,0
8750,31047,48,0,0
8751,31238,48,0,0
8752,31429,48,0,0
8753,31620,50,0,0
8754,31811,50,0,0
8755,32002,50,0,0
8756,32193,52,0,0
8757,32384,52,0,0
8758,32575,52,0,0
8759,32766,54,0,0
8760,32957,55,0,0
8761,33148,55,0,0
8762,33339,57,0,0
8763,33530,57,0,0
8764,33721,57,0,0
8765,33912,60,0,0
8766,34103,60,0,0
8767,34294,60,0,0
8768,34485,62,0,0
8769,34676,63,0,0
8770,34867,63,0,0
8771,35058,65,0,0
8772,35249,65,0,0
8773,35440,65,0,0
8774,35631,67,0,0
8775,35822,68,0,0
8776,36013,68,0,0
8777,36204,69,0,0
8778,36395,70,0,0
8779,36586,70,0,0
8780,36777,71,0,0
8781,36968,72,0,0
8782,37159,72,0,0
8783,37350,74,0,0
8784,37541,75,0,0
8785,37732,75,0,0
8786,37923,77,0,0
8787,38114,78,0,0
8788,38305,78,0,0
8789,38496,80,0,0
8790,38687,80,0,0
8791,38686,80,0,0
8792,38659,82,0,0
8793,38658,82,0,0
8794,38657,82,0,0
8795,38463,81,0,0
8796,38656,82,0,0
8797,37883,77,0,0
8798,38076,80,0,0
8799,38269,80,0,0
8800,38462,81,0,0
8801,36917,76,0,0
8802,37110,76,0,0
8803,37303,78,0,0
8804,37496,78,0,0
8805,37689,78,0,0
8806,37882,80,0,0
8807,36723,77,0,0
8808,36916,78,0,0
8809,36529,78,0,0
8810,36722,77,0,0
8811,36335,78,0,0
8812,36528,78,0,0
8813,36141,79,0,0
8814,36334,80,0,0
8815,36140,79,0,0
8816,35946,80,0,0
8817,36139,82,0,0
8818,35752,82,0,0
8819,35945,80,0,0
8820,35751,82,0,0
8821,35557,84,0,0
8822,35750,82,0,0
8823,35556,84,0,0
8824,35555,84,0,0
8825,35554,86,0,0
8826,35360,83,0,0
8827,35553,86,0,0
8828,35359,85,0,0
8829,35358,85,0,0
8830,35357,85,0,0
8831,35356,87,0,0
8832,35355,87,0,0
8833,35161,89,0,0
8834,35354,87,0,0
8835,35160,89,0,0
8836,35159,89,0,0
8837,35158,90,0,0
8838,35157,90,0,0
8839,35156,90,0,0
8840,35155,91,0,0
8841,34961,90,0,0
8842,35154,91,0,0
8843,34960,91,0,0
8844,34959,91,0,0
8845,34958,91,0,0
8846,34957,91,0,0
8847,34956,91,0,0
8848,34955,91,0,0
8849,34954,92,0,0
8850,34760,90,0,0
8851,34953,92,0,0
8852,34759,90,0,0
8853,34758,90,0,0
8854,34757,90,0,0
8855,34756,90,0,0
8856,34755,90,0,0
8857,34754,90,0,0
8858,34560,89,0,0
8859,34753,89,0,0
8860,26687,64,0,0
8861,26878,64,0,0
8862,27069,65,0,0
8863,27260,67,0,0
8864,27451,67,0,0
8865,27642,68,0,0
8866,27641,68,0,0
8867,27832,68,0,0
8868,27831,68,0,0
8869,28022,68,0,0
8870,28021,68,0,0
8871,28212,69,0,0
8872,28211,70,0,0
8873,28210,70,0,0
8874,28209,70,0,0
8875,28400,70,0,0
8876,28399,70,0,0
8877,28398,70,0,0
8878,28397,71,0,0
8879,28396,71,0,0
8880,28395,71,0,0
8881,28201,71,0,0
8882,28394,71,0,0
8883,28200,71,0,0
8884,28199,72,0,0
8885,28198,72,0,0
8886,28004,70,0,0
8887,28197,72,0,0
8888,28003,70,0,0
8889,28002,70,0,0
8890,28001,70,0,0
8891,28000,70,0,0
8892,27806,71,0,0
8893,27999,70,0,0
8894,27805,71,0,0
8895,27804,71,0,0
8896,27803,71,0,0
8897,27802,71,0,0
8898,27801,71,0,0
8899,27800,71,0,0
8900,27799,71,0,0
8901,27798,71,0,0
8902,27797,71,0,0
8903,27796,71,0,0
8904,27795,71,0,0
8905,27986,47,0,0
8906,28178,46,0,0
8907,28370,46,0,0
8908,28561,46,0,0
8909,28753,46,0,0
8910,28945,46,0,0
8911,29136,46,0,0
8912,29328,46,0,0
8913,29520,46,0,0
8914,29711,47,0,0
8915,29902,47,0,0
8916,30093,47,0,0
8917,30284,48,0,0
8918,30475,48,0,0
8919,30666,48,0,0
8920,30857,48,0,0
8921,31048,49,0,0
8922,31239,49,0,0
8923,31430,49,0,0
8924,31621,51,0,0
8925,31812,51,0,0
8926,32003,51,0,0
8927,32194,53,0,0
8928,32385,53,0,0
8929,32576,53,0,0
8930,32767,55,0,0
8931,32958,55,0,0
8932,33149,56,0,0
8933,33340,58,0,0
8934,33531,58,0,0
8935,33722,58,0,0
8936,33913,61,0,0
8937,34104,61,0,0
8938,34295,61,0,0
8939,34486,63,0,0
8940,34677,63,0,0
8941,34868,64,0,0
8942,35059,66,0,0
8943,35250,66,0,0
8944,35441,66,0,0
8945,35632,68,0,0
8946,35823,68,0,0
8947,36014,69,0,0
8948,36205,70,0,0
8949,36396,70,0,0
8950,36587,71,0,0
8951,36778,72,0,0
8952,36969,72,0,0
8953,37160,73,0,0
8954,37351,75,0,0
8955,37542,75,0,0
8956,37733,76,0,0
8957,37924,78,0,0
8958,38115,78,0,0
8959,38306,79,0,0
8960,38497,81,0,0
8961,38688,81,0,0
8962,38655,82,0,0
8963,38075,78,0,0
8964,38268,81,0,0
8965,38461,83,0,0
8966,38654,82,0,0
8967,37109,77,0,0
8968,37302,79,0,0
8969,37495,79,0,0
8970,37688,79,0,0
8971,37881,81,0,0
8972,38074,81,0,0
8973,36915,78,0,0
8974,37108,79,0,0
8975,36721,81,0,0
8976,36914,78,0,0
8977,36527,79,0,0
8978,36720,81,0,0
8979,36333,80,0,0
8980,36526,81,0,0
8981,36332,80,0,0
8982,36138,83,0,0
8983,36331,83,0,0
8984,35944,83,0,0
8985,36137,83,0,0
8986,35943,83,0,0
8987,35749,85,0,0
8988,35942,83,0,0
8989,35748,85,0,0
8990,35747,85,0,0
8991,35746,87,0,0
8992,35552,87,0,0
8993,35745,87,0,0
8994,35551,89,0,0
8995,35550,89,0,0
8996,35549,89,0,0
8997,35548,91,0,0
8998,35547,91,0,0
8999,35353,90,0,0
9000,35546,91,0,0
9001,35352,90,0,0
9002,35351,90,0,0
9003,35350,91,0,0
9004,35349,91,0,0
9005,35348,91,0,0
9006,35347,92,0,0
9007,35153,91,0,0
9008,35346,92,0,0
9009,35152,92,0,0
9010,35151,92,0,0
9011,35150,92,0,0
9012,35149,92,0,0
9013,35148,92,0,0
9014,35147,92,0,0
9015,35146,93,0,0
9016,34952,93,0,0
9017,35145,93,0,0
9018,34951,93,0,0
9019,34950,93,0,0
9020,34949,93,0,0
9021,34948,93,0,0
9022,34947,93,0,0
9023,34946,93,0,0
9024,34752,90,0,0
9025,34945,93,0,0
9026,26879,65,0,0
9027,27070,66,0,0
9028,27261,66,0,0
9029,27452,68,0,0
9030,27643,69,0,0
9031,27834,69,0,0
9032,27833,69,0,0
9033,28024,69,0,0
9034,28023,69,0,0
9035,28214,70,0,0
9036,28213,70,0,0
9037,28404,70,0,0
9038,28403,71,0,0
9039,28402,71,0,0
9040,28401,71,0,0
9041,28592,71,0,0
9042,28591,71,0,0
9043,28590,71,0,0
9044,28589,72,0,0
9045,28588,72,0,0
9046,28587,72,0,0
9047,28393,72,0,0
9048,28586,72,0,0
9049,28392,72,0,0
9050,28391,73,0,0
9051,28390,73,0,0
9052,28196,72,0,0
9053,28389,73,0,0
9054,28195,72,0,0
9055,28194,72,0,0
9056,28193,71,0,0
9057,28192,71,0,0
9058,27998,72,0,0
9059,28191,71,0,0
9060,27997,72,0,0
9061,27996,72,0,0
9062,27995,72,0,0
9063,27994,72,0,0
9064,27993,72,0,0
9065,27992,72,0,0
9066,27991,72,0,0
9067,27990,72,0,0
9068,27989,72,0,0
9069,27988,72,0,0
9070,27987,72,0,0
9071,28179,47,0,0
9072,28371,47,0,0
9073,28562,47,0,0
9074,28754,47,0,0
9075,28946,47,0,0
9076,29137,47,0,0
9077,29329,47,0,0
9078,29521,47,0,0
9079,29712,47,0,0
9080,29903,48,0,0
9081,30094,48,0,0
9082,30285,48,0,0
9083,30476,49,0,0
9084,30667,49,0,0
9085,30858,49,0,0
9086,31049,50,0,0
9087,31240,50,0,0
9088,31431,50,0,0
9089,31622,52,0,0
9090,31813,52,0,0
9091,32004,52,0,0
9092,32195,54,0,0
9093,32386,54,0,0
9094,32577,54,0,0
9095,32768,56,0,0
9096,32959,56,0,0
9097,33150,56,0,0
9098,33341,59,0,0
9099,33532,59,0,0
9100,33723,59,0,0
9101,33914,62,0,0
9102,34105,62,0,0
9103,34296,62,0,0
9104,34487,64,0,0
9105,34678,64,0,0
9106,34869,64,0,0
9107,35060,67,0,0
9108,35251,67,0,0
9109,35442,67,0,0
9110,35633,69,0,0
9111,35824,69,0,0
9112,36015,69,0,0
9113,36206,71,0,0
9114,36397,71,0,0
9115,36588,71,0,0
9116,36779,73,0,0
9117,36970,73,0,0
9118,37161,73,0,0
9119,37352,76,0,0
9120,37543,76,0,0
9121,37734,76,0,0
9122,37925,79,0,0
9123,38116,79,0,0
9124,38307,79,0,0
9125,38498,82,0,0
9126,38689,82,0,0
9127,38267,79,0,0
9128,38460,84,0,0
9129,38653,84,0,0
9130,37301,80,0,0
9131,37494,80,0,0
9132,37687,80,0,0
9133,37880,82,0,0
9134,38073,82,0,0
9135,38266,82,0,0
9136,37107,79,0,0
9137,37300,82,0,0
9138,36913,82,0,0
9139,37106,79,0,0
9140,36719,82,0,0
9141,36912,82,0,0
9142,36525,81,0,0
9143,36718,84,0,0
9144,36524,81,0,0
9145,36330,84,0,0
9146,36523,84,0,0
9147,36136,87,0,0
9148,36329,84,0,0
9149,36135,87,0,0
9150,35941,86,0,0
9151,36134,87,0,0
9152,35940,86,0,0
9153,35939,86,0,0
9154,35938,88,0,0
9155,35744,88,0,0
9156,35937,88,0,0
9157,35743,90,0,0
9158,35742,90,0,0
9159,35741,90,0,0
9160,35740,92,0,0
9161,35739,92,0,0
9162,35545,94,0,0
9163,35738,92,0,0
9164,35544,94,0,0
9165,35543,94,0,0
9166,35542,95,0,0
9167,35541,95,0,0
9168,35540,95,0,0
9169,35539,96,0,0
9170,35345,92,0,0
9171,35538,96,0,0
9172,35344,93,0,0
9173,35343,93,0,0
9174,35342,93,0,0
9175,35341,93,0,0
9176,35340,93,0,0
9177,35339,93,0,0
9178,35338,94,0,0
9179,35144,94,0,0
9180,35337,94,0,0
9181,35143,94,0,0
9182,35142,94,0,0
9183,35141,94,0,0
9184,35140,94,0,0
9185,35139,94,0,0
9186,35138,94,0,0
9187,34944,94,0,0
9188,35137,94,0,0
9189,27071,67,0,0
9190,27262,67,0,0
9191,27453,67,0,0
9192,27644,70,0,0
9193,27835,70,0,0
9194,28026,70,0,0
9195,28025,70,0,0
9196,28216,71,0,0
9197,28215,71,0,0
9198,28406,71,0,0
9199,28405,71,0,0
9200,28596,71,0,0
9201,28595,72,0,0
9202,28594,72,0,0
9203,28593,72,0,0
9204,28784,74,0,0
9205,28783,74,0,0
9206,28782,74,0,0
9207,28781,74,0,0
9208,28780,74,0,0
9209,28779,74,0,0
9210,28585,73,0,0
9211,28778,74,0,0
9212,28584,73,0,0
9213,28583,74,0,0
9214,28582,74,0,0
9215,28388,73,0,0
9216,28581,74,0,0
9217,28387,73,0,0
9218,28386,73,0,0
9219,28385,72,0,0
9220,28384,72,0,0
9221,28190,73,0,0
9222,28383,72,0,0
9223,28189,73,0,0
9224,28188,73,0,0
9225,28187,73,0,0
9226,28186,73,0,0
9227,28185,73,0,0
9228,28184,73,0,0
9229,28183,73,0,0
9230,28182,73,0,0
9231,28181,74,0,0
9232,28180,74,0,0
9233,28372,48,0,0
9234,28563,48,0,0
9235,28755,48,0,0
9236,28947,48,0,0
9237,29138,48,0,0
9238,29330,48,0,0
9239,29522,48,0,0
9240,29713,48,0,0
9241,29904,49,0,0
9242,30095,49,0,0
9243,30286,49,0,0
9244,30477,50,0,0
9245,30668,50,0,0
9246,30859,50,0,0
9247,31050,51,0,0
9248,31241,51,0,0
9249,31432,51,0,0
9250,31623,53,0,0
9251,31814,53,0,0
9252,32005,53,0,0
9253,32196,55,0,0
9254,32387,55,0,0
9255,32578,55,0,0
9256,32769,57,0,0
9257,32960,57,0,0
9258,33151,57,0,0
9259,33342,59,0,0
9260,33533,60,0,0
9261,33724,60,0,0
9262,33915,62,0,0
9263,34106,63,0,0
9264,34297,63,0,0
9265,34488,64,0,0
9266,34679,65,0,0
9267,34870,65,0,0
9268,35061,67,0,0
9269,35252,68,0,0
9270,35443,68,0,0
9271,35634,69,0,0
9272,35825,70,0,0
9273,36016,70,0,0
9274,36207,71,0,0
9275,36398,72,0,0
9276,36589,72,0,0
9277,36780,73,0,0
9278,36971,74,0,0
9279,37162,74,0,0
9280,37353,75,0,0
9281,37544,77,0,0
9282,37735,77,0,0
9283,37926,79,0,0
9284,38117,80,0,0
9285,38308,80,0,0
9286,38499,82,0,0
9287,38690,83,0,0
9288,38459,83,0,0
9289,38652,85,0,0
9290,37493,81,0,0
9291,37686,81,0,0
9292,37879,83,0,0
9293,38072,83,0,0
9294,38265,83,0,0
9295,38458,85,0,0
9296,37299,81,0,0
9297,37492,83,0,0
9298,37105,83,0,0
9299,37298,81,0,0
9300,36911,83,0,0
9301,37104,83,0,0
9302,36717,84,0,0
9303,36910,85,0,0
9304,36716,84,0,0
9305,36522,85,0,0
9306,36715,87,0,0
9307,36328,88,0,0
9308,36521,85,0,0
9309,36327,88,0,0
9310,36133,89,0,0
9311,36326,88,0,0
9312,36132,89,0,0
9313,36131,89,0,0
9314,36130,91,0,0
9315,35936,89,0,0
9316,36129,91,0,0
9317,35935,91,0,0
9318,35934,91,0,0
9319,35933,91,0,0
9320,35932,93,0,0
9321,35931,93,0,0
9322,35737,95,0,0
9323,35930,93,0,0
9324,35736,95,0,0
9325,35735,95,0,0
9326,35734,96,0,0
9327,35733,96,0,0
9328,35732,96,0,0
9329,35731,97,0,0
9330,35537,96,0,0
9331,35730,97,0,0
9332,35536,96,0,0
9333,35535,96,0,0
9334,35534,96,0,0
9335,35533,96,0,0
9336,35532,96,0,0
9337,35531,96,0,0
9338,35530,97,0,0
9339,35336,95,0,0
9340,35529,97,0,0
9341,35335,95,0,0
9342,35334,95,0,0
9343,35333,95,0,0
9344,35332,95,0,0
9345,35331,95,0,0
9346,35330,95,0,0
9347,35136,95,0,0
9348,35329,95,0,0
9349,27263,68,0,0
9350,27454,68,0,0
9351,27645,69,0,0
9352,27836,71,0,0
9353,28027,71,0,0
9354,28218,71,0,0
9355,28217,72,0,0
9356,28408,72,0,0
9357,28407,72,0,0
9358,28598,72,0,0
9359,28597,72,0,0
9360,28788,73,0,0
9361,28787,74,0,0
9362,28786,74,0,0
9363,28785,74,0,0
9364,28976,75,0,0
9365,28975,75,0,0
9366,28974,75,0,0
9367,28973,75,0,0
9368,28972,75,0,0
9369,28971,75,0,0
9370,28777,75,0,0
9371,28970,75,0,0
9372,28776,75,0,0
9373,28775,75,0,0
9374,28774,75,0,0
9375,28580,74,0,0
9376,28773,75,0,0
9377,28579,74,0,0
9378,28578,74,0,0
9379,28577,73,0,0
9380,28576,73,0,0
9381,28382,74,0,0
9382,28575,73,0,0
9383,28381,74,0,0
9384,28380,74,0,0
9385,28379,74,0,0
9386,28378,74,0,0
9387,28377,74,0,0
9388,28376,74,0,0
9389,28375,74,0,0
9390,28374,74,0,0
9391,28373,75,0,0
9392,28564,49,0,0
9393,28756,49,0,0
9394,28948,49,0,0
9395,29139,49,0,0
9396,29331,49,0,0
9397,29523,49,0,0
9398,29714,49,0,0
9399,29905,50,0,0
9400,30096,50,0,0
9401,30287,50,0,0
9402,30478,51,0,0
9403,30669,51,0,0
9404,30860,51,0,0
9405,31051,52,0,0
9406,31242,52,0,0
9407,31433,52,0,0
9408,31624,54,0,0
9409,31815,54,0,0
9410,32006,54,0,0
9411,32197,56,0,0
9412,32388,56,0,0
9413,32579,56,0,0
9414,32770,58,0,0
9415,32961,58,0,0
9416,33152,58,0,0
9417,33343,60,0,0
9418,33534,60,0,0
9419,33725,61,0,0
9420,33916,63,0,0
9421,34107,63,0,0
9422,34298,64,0,0
9423,34489,65,0,0
9424,34680,65,0,0
9425,34871,66,0,0
9426,35062,68,0,0
9427,35253,68,0,0
9428,35444,69,0,0
9429,35635,70,0,0
9430,35826,70,0,0
9431,36017,71,0,0
9432,36208,72,0,0
9433,36399,72,0,0
9434,36590,73,0,0
9435,36781,74,0,0
9436,36972,74,0,0
9437,37163,75,0,0
9438,37354,76,0,0
9439,37545,76,0,0
9440,37736,78,0,0
9441,37927,80,0,0
9442,38118,80,0,0
9443,38309,81,0,0
9444,38500,83,0,0
9445,38691,83,0,0
9446,38651,84,0,0
9447,37685,82,0,0
9448,37878,84,0,0
9449,38071,84,0,0
9450,38264,84,0,0
9451,38457,86,0,0
9452,38650,86,0,0
9453,37491,82,0,0
9454,37684,84,0,0
9455,37297,85,0,0
9456,37490,82,0,0
9457,37103,84,0,0
9458,37296,85,0,0
9459,36909,85,0,0
9460,37102,86,0,0
9461,36908,85,0,0
9462,36714,88,0,0
9463,36907,88,0,0
9464,36520,89,0,0
9465,36713,88,0,0
9466,36519,89,0,0
9467,36325,90,0,0
9468,36518,89,0,0
9469,36324,90,0,0
9470,36323,90,0,0
9471,36322,92,0,0
9472,36128,92,0,0
9473,36321,92,0,0
9474,36127,95,0,0
9475,36126,95,0,0
9476,36125,95,0,0
9477,36124,97,0,0
9478,36123,97,0,0
9479,35929,96,0,0
9480,36122,97,0,0
9481,35928,96,0,0
9482,35927,96,0,0
9483,35926,97,0,0
9484,35925,97,0,0
9485,35924,97,0,0
9486,35923,98,0,0
9487,35729,97,0,0
9488,35922,98,0,0
9489,35728,97,0,0
9490,35727,97,0,0
9491,35726,97,0,0
9492,35725,97,0,0
9493,35724,97,0,0
9494,35723,97,0,0
9495,35722,98,0,0
9496,35528,98,0,0
9497,35721,98,0,0
9498,35527,99,0,0
9499,35526,99,0,0
9500,35525,99,0,0
9501,35524,98,0,0
9502,35523,98,0,0
9503,35522,98,0,0
9504,35328,96,0,0
9505,35521,98,0,0
9506,27455,69,0,0
9507,27646,70,0,0
9508,27837,70,0,0
9509,28028,72,0,0
9510,28219,72,0,0
9511,28410,72,0,0
9512,28409,73,0,0
9513,28600,73,0,0
9514,28599,73,0,0
9515,28790,74,0,0
9516,28789,74,0,0
9517,28980,74,0,0
9518,28979,75,0,0
9519,28978,75,0,0
9520,28977,75,0,0
9521,29168,76,0,0
9522,29167,76,0,0
9523,29166,76,0,0
9524,29165,76,0,0
9525,29164,76,0,0
9526,29163,76,0,0
9527,28969,76,0,0
9528,29162,76,0,0
9529,28968,76,0,0
9530,28967,76,0,0
9531,28966,76,0,0
9532,28772,76,0,0
9533,28965,76,0,0
9534,28771,76,0,0
9535,28770,76,0,0
9536,28769,75,0,0
9537,28768,75,0,0
9538,28574,75,0,0
9539,28767,75,0,0
9540,28573,75,0,0
9541,28572,75,0,0
9542,28571,75,0,0
9543,28570,75,0,0
